"subject" "activity_label" "variable" "mean"
29 "LAYING" "tBodyAcc-mean()-Z" -0.108675612269477
30 "LAYING" "tBodyAcc-mean()-Z" -0.10589355727859
1 "SITTING" "tBodyAcc-mean()-Z" -0.10784573454611
2 "SITTING" "tBodyAcc-mean()-Z" -0.115649958175497
3 "SITTING" "tBodyAcc-mean()-Z" -0.106492632429097
4 "SITTING" "tBodyAcc-mean()-Z" -0.107521430810726
5 "SITTING" "tBodyAcc-mean()-Z" -0.105661736816887
6 "SITTING" "tBodyAcc-mean()-Z" -0.11599454136
7 "SITTING" "tBodyAcc-mean()-Z" -0.112492375388312
8 "SITTING" "tBodyAcc-mean()-Z" -0.106809623683986
9 "SITTING" "tBodyAcc-mean()-Z" -0.101233826213889
10 "SITTING" "tBodyAcc-mean()-Z" -0.111301532185714
11 "SITTING" "tBodyAcc-mean()-Z" -0.108941761642405
12 "SITTING" "tBodyAcc-mean()-Z" -0.106649116775
13 "SITTING" "tBodyAcc-mean()-Z" -0.109135285550765
14 "SITTING" "tBodyAcc-mean()-Z" -0.100985935692074
15 "SITTING" "tBodyAcc-mean()-Z" -0.112563587594512
16 "SITTING" "tBodyAcc-mean()-Z" -0.107263924445355
17 "SITTING" "tBodyAcc-mean()-Z" -0.109199853130082
18 "SITTING" "tBodyAcc-mean()-Z" -0.108112251068681
19 "SITTING" "tBodyAcc-mean()-Z" -0.118277180099383
20 "SITTING" "tBodyAcc-mean()-Z" -0.108029145824294
21 "SITTING" "tBodyAcc-mean()-Z" -0.10877848058848
22 "SITTING" "tBodyAcc-mean()-Z" -0.108670376782866
23 "SITTING" "tBodyAcc-mean()-Z" -0.109093982385242
24 "SITTING" "tBodyAcc-mean()-Z" -0.107914503687664
25 "SITTING" "tBodyAcc-mean()-Z" -0.10962903098044
26 "SITTING" "tBodyAcc-mean()-Z" -0.107637894928571
27 "SITTING" "tBodyAcc-mean()-Z" -0.110848300413564
28 "SITTING" "tBodyAcc-mean()-Z" -0.109710873104188
29 "SITTING" "tBodyAcc-mean()-Z" -0.108675612269477
30 "SITTING" "tBodyAcc-mean()-Z" -0.10589355727859
1 "STANDING" "tBodyAcc-mean()-Z" -0.10784573454611
2 "STANDING" "tBodyAcc-mean()-Z" -0.115649958175497
3 "STANDING" "tBodyAcc-mean()-Z" -0.106492632429097
4 "STANDING" "tBodyAcc-mean()-Z" -0.107521430810726
5 "STANDING" "tBodyAcc-mean()-Z" -0.105661736816887
6 "STANDING" "tBodyAcc-mean()-Z" -0.11599454136
7 "STANDING" "tBodyAcc-mean()-Z" -0.112492375388312
8 "STANDING" "tBodyAcc-mean()-Z" -0.106809623683986
9 "STANDING" "tBodyAcc-mean()-Z" -0.101233826213889
10 "STANDING" "tBodyAcc-mean()-Z" -0.111301532185714
11 "STANDING" "tBodyAcc-mean()-Z" -0.108941761642405
12 "STANDING" "tBodyAcc-mean()-Z" -0.106649116775
13 "STANDING" "tBodyAcc-mean()-Z" -0.109135285550765
14 "STANDING" "tBodyAcc-mean()-Z" -0.100985935692074
15 "STANDING" "tBodyAcc-mean()-Z" -0.112563587594512
16 "STANDING" "tBodyAcc-mean()-Z" -0.107263924445355
17 "STANDING" "tBodyAcc-mean()-Z" -0.109199853130082
18 "STANDING" "tBodyAcc-mean()-Z" -0.108112251068681
19 "STANDING" "tBodyAcc-mean()-Z" -0.118277180099383
20 "STANDING" "tBodyAcc-mean()-Z" -0.108029145824294
21 "STANDING" "tBodyAcc-mean()-Z" -0.10877848058848
22 "STANDING" "tBodyAcc-mean()-Z" -0.108670376782866
23 "STANDING" "tBodyAcc-mean()-Z" -0.109093982385242
24 "STANDING" "tBodyAcc-mean()-Z" -0.107914503687664
25 "STANDING" "tBodyAcc-mean()-Z" -0.10962903098044
26 "STANDING" "tBodyAcc-mean()-Z" -0.107637894928571
27 "STANDING" "tBodyAcc-mean()-Z" -0.110848300413564
28 "STANDING" "tBodyAcc-mean()-Z" -0.109710873104188
29 "STANDING" "tBodyAcc-mean()-Z" -0.108675612269477
30 "STANDING" "tBodyAcc-mean()-Z" -0.10589355727859
1 "WALKING" "tBodyAcc-mean()-Z" -0.10784573454611
2 "WALKING" "tBodyAcc-mean()-Z" -0.115649958175497
3 "WALKING" "tBodyAcc-mean()-Z" -0.106492632429097
4 "WALKING" "tBodyAcc-mean()-Z" -0.107521430810726
5 "WALKING" "tBodyAcc-mean()-Z" -0.105661736816887
6 "WALKING" "tBodyAcc-mean()-Z" -0.11599454136
7 "WALKING" "tBodyAcc-mean()-Z" -0.112492375388312
8 "WALKING" "tBodyAcc-mean()-Z" -0.106809623683986
9 "WALKING" "tBodyAcc-mean()-Z" -0.101233826213889
10 "WALKING" "tBodyAcc-mean()-Z" -0.111301532185714
11 "WALKING" "tBodyAcc-mean()-Z" -0.108941761642405
12 "WALKING" "tBodyAcc-mean()-Z" -0.106649116775
13 "WALKING" "tBodyAcc-mean()-Z" -0.109135285550765
14 "WALKING" "tBodyAcc-mean()-Z" -0.100985935692074
15 "WALKING" "tBodyAcc-mean()-Z" -0.112563587594512
16 "WALKING" "tBodyAcc-mean()-Z" -0.107263924445355
17 "WALKING" "tBodyAcc-mean()-Z" -0.109199853130082
18 "WALKING" "tBodyAcc-mean()-Z" -0.108112251068681
19 "WALKING" "tBodyAcc-mean()-Z" -0.118277180099383
20 "WALKING" "tBodyAcc-mean()-Z" -0.108029145824294
21 "WALKING" "tBodyAcc-mean()-Z" -0.10877848058848
22 "WALKING" "tBodyAcc-mean()-Z" -0.108670376782866
23 "WALKING" "tBodyAcc-mean()-Z" -0.109093982385242
24 "WALKING" "tBodyAcc-mean()-Z" -0.107914503687664
25 "WALKING" "tBodyAcc-mean()-Z" -0.10962903098044
26 "WALKING" "tBodyAcc-mean()-Z" -0.107637894928571
27 "WALKING" "tBodyAcc-mean()-Z" -0.110848300413564
28 "WALKING" "tBodyAcc-mean()-Z" -0.109710873104188
29 "WALKING" "tBodyAcc-mean()-Z" -0.108675612269477
30 "WALKING" "tBodyAcc-mean()-Z" -0.10589355727859
1 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.10784573454611
2 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.115649958175497
3 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.106492632429097
4 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.107521430810726
5 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.105661736816887
6 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.11599454136
7 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.112492375388312
8 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.106809623683986
9 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.101233826213889
10 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.111301532185714
11 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.108941761642405
12 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.106649116775
13 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.109135285550765
14 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.100985935692074
15 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.112563587594512
16 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.107263924445355
17 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.109199853130082
18 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.108112251068681
19 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.118277180099383
20 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.108029145824294
21 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.10877848058848
22 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.108670376782866
23 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.109093982385242
24 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.107914503687664
25 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.10962903098044
26 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.107637894928571
27 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.110848300413564
28 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.109710873104188
29 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.108675612269477
30 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.10589355727859
1 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.10784573454611
2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.115649958175497
3 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.106492632429097
4 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.107521430810726
5 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.105661736816887
6 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.11599454136
7 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.112492375388312
8 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.106809623683986
9 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.101233826213889
10 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.111301532185714
11 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.108941761642405
12 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.106649116775
13 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.109135285550765
14 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.100985935692074
15 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.112563587594512
16 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.107263924445355
17 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.109199853130082
18 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.108112251068681
19 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.118277180099383
20 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.108029145824294
21 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.10877848058848
22 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.108670376782866
23 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.109093982385242
24 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.107914503687664
25 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.10962903098044
26 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.107637894928571
27 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.110848300413564
28 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.109710873104188
29 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.108675612269477
30 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.10589355727859
1 "LAYING" "tBodyAcc-std()-X" -0.545795331328326
2 "LAYING" "tBodyAcc-std()-X" -0.605586497159271
3 "LAYING" "tBodyAcc-std()-X" -0.623413602046921
4 "LAYING" "tBodyAcc-std()-X" -0.605211727785489
5 "LAYING" "tBodyAcc-std()-X" -0.507691011391722
6 "LAYING" "tBodyAcc-std()-X" -0.505086085072062
7 "LAYING" "tBodyAcc-std()-X" -0.577518324748052
8 "LAYING" "tBodyAcc-std()-X" -0.582958863017438
9 "LAYING" "tBodyAcc-std()-X" -0.555656544538194
10 "LAYING" "tBodyAcc-std()-X" -0.537807711163265
11 "LAYING" "tBodyAcc-std()-X" -0.58947649779557
12 "LAYING" "tBodyAcc-std()-X" -0.583962207065
13 "LAYING" "tBodyAcc-std()-X" -0.624844460199083
14 "LAYING" "tBodyAcc-std()-X" -0.611671118216099
15 "LAYING" "tBodyAcc-std()-X" -0.556541173089329
16 "LAYING" "tBodyAcc-std()-X" -0.668161498298634
17 "LAYING" "tBodyAcc-std()-X" -0.608455243870734
18 "LAYING" "tBodyAcc-std()-X" -0.694616884972527
19 "LAYING" "tBodyAcc-std()-X" -0.574658922919194
20 "LAYING" "tBodyAcc-std()-X" -0.60484669490339
21 "LAYING" "tBodyAcc-std()-X" -0.672323867377451
22 "LAYING" "tBodyAcc-std()-X" -0.546089975548692
23 "LAYING" "tBodyAcc-std()-X" -0.622594039757258
24 "LAYING" "tBodyAcc-std()-X" -0.675459176298425
25 "LAYING" "tBodyAcc-std()-X" -0.716264537547677
26 "LAYING" "tBodyAcc-std()-X" -0.623101031168367
27 "LAYING" "tBodyAcc-std()-X" -0.660976085218085
28 "LAYING" "tBodyAcc-std()-X" -0.649040391307853
29 "LAYING" "tBodyAcc-std()-X" -0.574295395364826
30 "LAYING" "tBodyAcc-std()-X" -0.615890785389034
1 "SITTING" "tBodyAcc-std()-X" -0.545795331328326
2 "SITTING" "tBodyAcc-std()-X" -0.605586497159271
3 "SITTING" "tBodyAcc-std()-X" -0.623413602046921
4 "SITTING" "tBodyAcc-std()-X" -0.605211727785489
5 "SITTING" "tBodyAcc-std()-X" -0.507691011391722
6 "SITTING" "tBodyAcc-std()-X" -0.505086085072062
7 "SITTING" "tBodyAcc-std()-X" -0.577518324748052
8 "SITTING" "tBodyAcc-std()-X" -0.582958863017438
9 "SITTING" "tBodyAcc-std()-X" -0.555656544538194
10 "SITTING" "tBodyAcc-std()-X" -0.537807711163265
11 "SITTING" "tBodyAcc-std()-X" -0.58947649779557
12 "SITTING" "tBodyAcc-std()-X" -0.583962207065
13 "SITTING" "tBodyAcc-std()-X" -0.624844460199083
14 "SITTING" "tBodyAcc-std()-X" -0.611671118216099
15 "SITTING" "tBodyAcc-std()-X" -0.556541173089329
16 "SITTING" "tBodyAcc-std()-X" -0.668161498298634
17 "SITTING" "tBodyAcc-std()-X" -0.608455243870734
18 "SITTING" "tBodyAcc-std()-X" -0.694616884972527
19 "SITTING" "tBodyAcc-std()-X" -0.574658922919194
20 "SITTING" "tBodyAcc-std()-X" -0.60484669490339
21 "SITTING" "tBodyAcc-std()-X" -0.672323867377451
22 "SITTING" "tBodyAcc-std()-X" -0.546089975548692
23 "SITTING" "tBodyAcc-std()-X" -0.622594039757258
24 "SITTING" "tBodyAcc-std()-X" -0.675459176298425
25 "SITTING" "tBodyAcc-std()-X" -0.716264537547677
26 "SITTING" "tBodyAcc-std()-X" -0.623101031168367
27 "SITTING" "tBodyAcc-std()-X" -0.660976085218085
28 "SITTING" "tBodyAcc-std()-X" -0.649040391307853
29 "SITTING" "tBodyAcc-std()-X" -0.574295395364826
30 "SITTING" "tBodyAcc-std()-X" -0.615890785389034
1 "STANDING" "tBodyAcc-std()-X" -0.545795331328326
2 "STANDING" "tBodyAcc-std()-X" -0.605586497159271
3 "STANDING" "tBodyAcc-std()-X" -0.623413602046921
4 "STANDING" "tBodyAcc-std()-X" -0.605211727785489
5 "STANDING" "tBodyAcc-std()-X" -0.507691011391722
6 "STANDING" "tBodyAcc-std()-X" -0.505086085072062
7 "STANDING" "tBodyAcc-std()-X" -0.577518324748052
8 "STANDING" "tBodyAcc-std()-X" -0.582958863017438
9 "STANDING" "tBodyAcc-std()-X" -0.555656544538194
10 "STANDING" "tBodyAcc-std()-X" -0.537807711163265
11 "STANDING" "tBodyAcc-std()-X" -0.58947649779557
12 "STANDING" "tBodyAcc-std()-X" -0.583962207065
13 "STANDING" "tBodyAcc-std()-X" -0.624844460199083
14 "STANDING" "tBodyAcc-std()-X" -0.611671118216099
15 "STANDING" "tBodyAcc-std()-X" -0.556541173089329
16 "STANDING" "tBodyAcc-std()-X" -0.668161498298634
17 "STANDING" "tBodyAcc-std()-X" -0.608455243870734
18 "STANDING" "tBodyAcc-std()-X" -0.694616884972527
19 "STANDING" "tBodyAcc-std()-X" -0.574658922919194
20 "STANDING" "tBodyAcc-std()-X" -0.60484669490339
21 "STANDING" "tBodyAcc-std()-X" -0.672323867377451
22 "STANDING" "tBodyAcc-std()-X" -0.546089975548692
23 "STANDING" "tBodyAcc-std()-X" -0.622594039757258
24 "STANDING" "tBodyAcc-std()-X" -0.675459176298425
25 "STANDING" "tBodyAcc-std()-X" -0.716264537547677
26 "STANDING" "tBodyAcc-std()-X" -0.623101031168367
27 "STANDING" "tBodyAcc-std()-X" -0.660976085218085
28 "STANDING" "tBodyAcc-std()-X" -0.649040391307853
29 "STANDING" "tBodyAcc-std()-X" -0.574295395364826
30 "STANDING" "tBodyAcc-std()-X" -0.615890785389034
1 "WALKING" "tBodyAcc-std()-X" -0.545795331328326
2 "WALKING" "tBodyAcc-std()-X" -0.605586497159271
3 "WALKING" "tBodyAcc-std()-X" -0.623413602046921
4 "WALKING" "tBodyAcc-std()-X" -0.605211727785489
5 "WALKING" "tBodyAcc-std()-X" -0.507691011391722
6 "WALKING" "tBodyAcc-std()-X" -0.505086085072062
7 "WALKING" "tBodyAcc-std()-X" -0.577518324748052
8 "WALKING" "tBodyAcc-std()-X" -0.582958863017438
9 "WALKING" "tBodyAcc-std()-X" -0.555656544538194
10 "WALKING" "tBodyAcc-std()-X" -0.537807711163265
11 "WALKING" "tBodyAcc-std()-X" -0.58947649779557
12 "WALKING" "tBodyAcc-std()-X" -0.583962207065
13 "WALKING" "tBodyAcc-std()-X" -0.624844460199083
14 "WALKING" "tBodyAcc-std()-X" -0.611671118216099
15 "WALKING" "tBodyAcc-std()-X" -0.556541173089329
16 "WALKING" "tBodyAcc-std()-X" -0.668161498298634
17 "WALKING" "tBodyAcc-std()-X" -0.608455243870734
18 "WALKING" "tBodyAcc-std()-X" -0.694616884972527
19 "WALKING" "tBodyAcc-std()-X" -0.574658922919194
20 "WALKING" "tBodyAcc-std()-X" -0.60484669490339
21 "WALKING" "tBodyAcc-std()-X" -0.672323867377451
22 "WALKING" "tBodyAcc-std()-X" -0.546089975548692
23 "WALKING" "tBodyAcc-std()-X" -0.622594039757258
24 "WALKING" "tBodyAcc-std()-X" -0.675459176298425
25 "WALKING" "tBodyAcc-std()-X" -0.716264537547677
26 "WALKING" "tBodyAcc-std()-X" -0.623101031168367
27 "WALKING" "tBodyAcc-std()-X" -0.660976085218085
28 "WALKING" "tBodyAcc-std()-X" -0.649040391307853
29 "WALKING" "tBodyAcc-std()-X" -0.574295395364826
30 "WALKING" "tBodyAcc-std()-X" -0.615890785389034
1 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.545795331328326
2 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.605586497159271
3 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.623413602046921
4 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.605211727785489
5 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.507691011391722
6 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.505086085072062
7 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.577518324748052
8 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.582958863017438
9 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.555656544538194
10 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.537807711163265
11 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.58947649779557
12 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.583962207065
13 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.624844460199083
14 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.611671118216099
15 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.556541173089329
16 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.668161498298634
17 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.608455243870734
18 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.694616884972527
19 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.574658922919194
20 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.60484669490339
21 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.672323867377451
22 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.546089975548692
23 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.622594039757258
24 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.675459176298425
25 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.716264537547677
26 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.623101031168367
27 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.660976085218085
28 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.649040391307853
29 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.574295395364826
30 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.615890785389034
1 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.545795331328326
2 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.605586497159271
3 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.623413602046921
4 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.605211727785489
5 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.507691011391722
6 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.505086085072062
7 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.577518324748052
8 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.582958863017438
9 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.555656544538194
10 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.537807711163265
11 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.58947649779557
12 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.583962207065
13 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.624844460199083
14 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.611671118216099
15 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.556541173089329
16 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.668161498298634
17 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.608455243870734
18 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.694616884972527
19 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.574658922919194
20 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.60484669490339
21 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.672323867377451
22 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.546089975548692
23 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.622594039757258
24 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.675459176298425
25 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.716264537547677
26 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.623101031168367
27 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.660976085218085
28 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.649040391307853
29 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.574295395364826
30 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.615890785389034
1 "LAYING" "tBodyAcc-std()-Y" -0.367716218227378
2 "LAYING" "tBodyAcc-std()-Y" -0.428962986589404
3 "LAYING" "tBodyAcc-std()-Y" -0.480015920697654
4 "LAYING" "tBodyAcc-std()-Y" -0.509929384011325
5 "LAYING" "tBodyAcc-std()-Y" -0.402724906078146
6 "LAYING" "tBodyAcc-std()-Y" -0.368403670137262
7 "LAYING" "tBodyAcc-std()-Y" -0.546403365345779
8 "LAYING" "tBodyAcc-std()-Y" -0.349383732046263
9 "LAYING" "tBodyAcc-std()-Y" -0.5758878952125
10 "LAYING" "tBodyAcc-std()-Y" -0.497405885644898
11 "LAYING" "tBodyAcc-std()-Y" -0.490379346996835
12 "LAYING" "tBodyAcc-std()-Y" -0.522040023435
13 "LAYING" "tBodyAcc-std()-Y" -0.448816097853364
14 "LAYING" "tBodyAcc-std()-Y" -0.374730765205077
15 "LAYING" "tBodyAcc-std()-Y" -0.481679537956006
16 "LAYING" "tBodyAcc-std()-Y" -0.649947067892896
17 "LAYING" "tBodyAcc-std()-Y" -0.567005319464348
18 "LAYING" "tBodyAcc-std()-Y" -0.627117507326923
19 "LAYING" "tBodyAcc-std()-Y" -0.507035084992639
20 "LAYING" "tBodyAcc-std()-Y" -0.369336706508757
21 "LAYING" "tBodyAcc-std()-Y" -0.565585190336299
22 "LAYING" "tBodyAcc-std()-Y" -0.491188426241526
23 "LAYING" "tBodyAcc-std()-Y" -0.532078546615699
24 "LAYING" "tBodyAcc-std()-Y" -0.582490655185302
25 "LAYING" "tBodyAcc-std()-Y" -0.531421035602689
26 "LAYING" "tBodyAcc-std()-Y" -0.585967142418112
27 "LAYING" "tBodyAcc-std()-Y" -0.630460488658511
28 "LAYING" "tBodyAcc-std()-Y" -0.573651895933508
29 "LAYING" "tBodyAcc-std()-Y" -0.598400275636657
30 "LAYING" "tBodyAcc-std()-Y" -0.519047387875457
1 "SITTING" "tBodyAcc-std()-Y" -0.367716218227378
2 "SITTING" "tBodyAcc-std()-Y" -0.428962986589404
3 "SITTING" "tBodyAcc-std()-Y" -0.480015920697654
4 "SITTING" "tBodyAcc-std()-Y" -0.509929384011325
5 "SITTING" "tBodyAcc-std()-Y" -0.402724906078146
6 "SITTING" "tBodyAcc-std()-Y" -0.368403670137262
7 "SITTING" "tBodyAcc-std()-Y" -0.546403365345779
8 "SITTING" "tBodyAcc-std()-Y" -0.349383732046263
9 "SITTING" "tBodyAcc-std()-Y" -0.5758878952125
10 "SITTING" "tBodyAcc-std()-Y" -0.497405885644898
11 "SITTING" "tBodyAcc-std()-Y" -0.490379346996835
12 "SITTING" "tBodyAcc-std()-Y" -0.522040023435
13 "SITTING" "tBodyAcc-std()-Y" -0.448816097853364
14 "SITTING" "tBodyAcc-std()-Y" -0.374730765205077
15 "SITTING" "tBodyAcc-std()-Y" -0.481679537956006
16 "SITTING" "tBodyAcc-std()-Y" -0.649947067892896
17 "SITTING" "tBodyAcc-std()-Y" -0.567005319464348
18 "SITTING" "tBodyAcc-std()-Y" -0.627117507326923
19 "SITTING" "tBodyAcc-std()-Y" -0.507035084992639
20 "SITTING" "tBodyAcc-std()-Y" -0.369336706508757
21 "SITTING" "tBodyAcc-std()-Y" -0.565585190336299
22 "SITTING" "tBodyAcc-std()-Y" -0.491188426241526
23 "SITTING" "tBodyAcc-std()-Y" -0.532078546615699
24 "SITTING" "tBodyAcc-std()-Y" -0.582490655185302
25 "SITTING" "tBodyAcc-std()-Y" -0.531421035602689
26 "SITTING" "tBodyAcc-std()-Y" -0.585967142418112
27 "SITTING" "tBodyAcc-std()-Y" -0.630460488658511
28 "SITTING" "tBodyAcc-std()-Y" -0.573651895933508
29 "SITTING" "tBodyAcc-std()-Y" -0.598400275636657
30 "SITTING" "tBodyAcc-std()-Y" -0.519047387875457
1 "STANDING" "tBodyAcc-std()-Y" -0.367716218227378
2 "STANDING" "tBodyAcc-std()-Y" -0.428962986589404
3 "STANDING" "tBodyAcc-std()-Y" -0.480015920697654
4 "STANDING" "tBodyAcc-std()-Y" -0.509929384011325
5 "STANDING" "tBodyAcc-std()-Y" -0.402724906078146
6 "STANDING" "tBodyAcc-std()-Y" -0.368403670137262
7 "STANDING" "tBodyAcc-std()-Y" -0.546403365345779
8 "STANDING" "tBodyAcc-std()-Y" -0.349383732046263
